0,7753.59210589
0.00006328,5220.1156584122
0.00012656,-266.2782587877
0.00018984,-4372.5337956986
0.00025312,-4495.578550565
0.0003164,-1702.6168490615
0.00037968,933.2252439987
0.00044296,1439.5465131051
0.00050624,287.9619010218
0.00056952,-845.53551473
0.0006328,-996.9063383441
0.00069608,-465.838719949
0.00075936,38.2304867784
0.00082264,251.8664173352
0.00088592,337.0635313507
0.0009492,415.1967518985
0.00101248,416.0654105644
0.00107576,283.9086578118
0.00113904,82.1563118166
0.00120232,-131.3926457625
0.0012656,-351.4639064561
0.00132888,-480.3852458057
0.00139216,-309.7468107078
0.00145544,186.8189627455
0.00151872,633.4132069223
0.001582,558.5791679884
0.00164528,-17.9938612156
0.00170856,-492.6041059667
0.00177184,-334.3140238311
0.00183512,254.7423503837
0.0018984,541.63785779
0.00196168,145.051357712
0.00202496,-486.4832669549
0.00208824,-616.3734388114
0.00215152,-110.3112119085
0.0022148,437.7246731096
0.00227808,468.6476970908
0.00234136,109.075251555
0.00240464,-94.2301327464
0.00246792,62.9865460961
0.0025312,216.3076204599
0.00259448,2.2394972327
0.00265776,-396.4472797135
0.00272104,-484.0058620711
0.00278432,-135.4706825568
0.0028476,210.1300951202
0.00291088,117.0492411667
0.00297416,-274.9425805028
0.00303744,-429.4165878133
0.00310072,-100.1132845781
0.003164,367.8038795366
0.00322728,482.0455013946
0.00329056,189.8544738084
0.00335384,-121.562772869
0.00341712,-135.9341666841
0.0034804,61.6245731471
0.00354368,192.5777230142
0.00360696,157.2585114478
0.00367024,71.2460619948
0.00373352,17.198645676
0.0037968,-58.8766289461
0.00386008,-177.8214299638
0.00392336,-213.5020519242
0.00398664,-69.2565140009
0.00404992,112.9698426233
0.0041132,81.6023405412
0.00417648,-171.8139368779
0.00423976,-335.8497667066
0.00430304,-151.7019858109
0.00436632,226.346420466
0.0044296,385.8647616187
0.00449288,162.113853026
0.00455616,-158.0750092486
0.00461944,-206.3014353212
0.00468272,11.7054825125
0.004746,171.8004195107
0.00480928,97.5366400385
0.00487256,-17.2183946384
0.00493584,69.9082875346
0.00499912,254.4048881816
0.0050624,201.4265068422
0.00512568,-159.0157039687
0.00518896,-455.013259139
0.00525224,-313.8025643621
0.00531552,129.6388376903
0.0053788,350.6730623327
0.00544208,74.5322104115
0.00550536,-369.0997079658
0.00556864,-442.6197912847
0.00563192,-56.7828615125
